---,Actor,Location,Rotation,Scale,Meshes
Row_1947,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10850.000000,Y=2255.000000,Z=230.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CarpetStairs.CarpetStairs'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/Carpet/MI_CarpetStraightBlue""')))"
Row_1948,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11540.000000,Y=-6925.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1949,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10850.000000,Y=2055.000000,Z=125.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CarpetStairs.CarpetStairs'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/Carpet/MI_CarpetStraightBlue""')))"
Row_1950,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-5980.000000,Y=-15730.000000,Z=-20.000000)","(Pitch=10.000000,Yaw=179.999999,Roll=-5.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1951,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-5980.000000,Y=-15830.000000,Z=-20.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1952,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10845.000000,Y=2095.000000,Z=195.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CarpetEnd.CarpetEnd'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/Carpet/MI_CarpetEndBlue""')))"
Row_1953,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-6140.000000,Y=-15910.000000,Z=-20.000000)","(Pitch=4.208543,Yaw=245.334304,Roll=9.079467)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1954,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10845.000000,Y=3445.000000,Z=760.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CarpetEnd.CarpetEnd'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/Carpet/MI_CarpetEndBlue""')))"
Row_1955,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-6230.000000,Y=-15700.000000,Z=-20.000000)","(Pitch=0.000000,Yaw=234.999999,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1956,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=2250.000000,Z=-45.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1957,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11660.000000,Y=-6915.000000,Z=20.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1958,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-6140.000000,Y=-15630.000000,Z=-20.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1959,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10350.000000,Y=2250.000000,Z=355.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1960,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-6040.000000,Y=-15900.000000,Z=-20.000000)","(Pitch=0.000000,Yaw=124.999999,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/DreamscapeSeries/DreamscapeMeadows/Meshes/Foliage/SM_Mushroom_02.SM_Mushroom_02'',Materials=(MaterialInstanceConstant'""/Game/DreamscapeSeries/DreamscapeMeadows/Materials/Foliage/MI_Mushrooms""')))"
Row_1961,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11240.000000,Y=-6925.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1962,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10940.000000,Y=-6925.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1963,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11540.000000,Y=-6445.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1964,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11240.000000,Y=-6445.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1965,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10940.000000,Y=-6445.000000,Z=420.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1966,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-7215.000000,Z=480.000000)","(Pitch=0.000000,Yaw=-0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1967,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-7515.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1968,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11830.000000,Y=-6685.000000,Z=20.000000)","(Pitch=0.000000,Yaw=179.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1969,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-7815.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1970,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-8115.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1971,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10350.000000,Y=1850.000000,Z=355.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1972,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10550.000000,Y=1650.000000,Z=355.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1973,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-9035.000000,Z=630.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1974,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-9305.000000,Z=630.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.625000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1975,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-6915.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1976,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-7215.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1977,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-7515.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1978,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-7815.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1979,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12440.000000,Y=-6685.000000,Z=20.000000)","(Pitch=0.000000,Yaw=179.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1980,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-8115.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1981,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10070.000000,Y=-8415.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1982,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10950.000000,Y=1650.000000,Z=355.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1983,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=2450.000000,Z=355.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1984,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=2650.000000,Z=-45.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1985,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10655.000000,Y=-6929.999998,Z=110.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/DoorwaySquareFrame.DoorwaySquareFrame'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_1986,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=3050.000000,Z=-45.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1987,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11730.000000,Y=-6690.000000,Z=410.000000)","(Pitch=-80.000000,Yaw=180.000000,Roll=-90.000000)","(X=1.000000,Y=2.250000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sign.Sign'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_1988,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000003,Y=-8485.000000,Z=500.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.500000,Z=0.625000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneStairsBanister.StoneStairsBanister'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1989,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10245.000003,Y=-8675.000006,Z=560.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenStairs.WoodenStairs'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksDark""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_1990,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12610.000000,Y=-6455.000000,Z=20.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1991,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-8685.000011,Z=60.000000)","(Pitch=0.000000,Yaw=-0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.100000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1992,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=2250.000000,Z=355.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1993,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=2650.000000,Z=355.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_1994,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10245.000003,Y=-8475.000006,Z=480.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=0.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenStairs.WoodenStairs'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksDark""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_1995,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10060.000003,Y=-8485.000000,Z=500.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.500000,Z=0.625000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneStairsBanister.StoneStairsBanister'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1996,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10060.000000,Y=-8645.000011,Z=60.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.100000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1997,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-10450.000000,Y=-8415.000000,Z=480.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/CrenelatedWall.CrenelatedWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_1998,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11040.000000,Y=3050.000000,Z=355.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenWall.WoodenWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
